0.000000 0.000000 0.000000 
0.000000 0.050000 0.000000 
0.000000 0.100000 0.000000 
0.000000 0.150000 0.000000 
0.000000 0.200000 0.000000 
0.000000 0.250000 0.000000 
0.000000 0.300000 0.000000 
0.000000 0.350000 0.000000 
0.000000 0.400000 0.000000 
0.000000 0.450000 0.000000 
0.000000 0.500000 0.000000 
0.000000 0.550000 0.000000 
0.000000 0.600000 0.000000 
0.000000 0.650000 0.000000 
0.000000 0.700000 0.000000 
0.000000 0.750000 0.001093 
0.000000 0.800000 0.027463 
0.000000 0.850000 0.058944 
0.000000 0.900000 0.092668 
0.000000 0.950000 0.144966 
0.000000 1.000000 0.167949 
0.000000 1.050000 0.152097 
0.000000 1.100000 0.127391 
0.000000 1.150000 0.086552 
0.000000 1.200000 0.069237 
0.000000 1.250000 0.084698 
0.000000 1.300000 0.099629 
0.000000 1.350000 0.101207 
0.000000 1.400000 0.110479 
0.000000 1.450000 0.093778 
0.000000 1.500000 0.096172 
0.000000 1.550000 0.099095 
0.000000 1.600000 0.099984 
0.000000 1.650000 0.090333 
0.000000 1.700000 0.101205 
0.000000 1.750000 0.134416 
0.000000 1.800000 0.185655 
0.000000 1.850000 0.210697 
0.000000 1.900000 0.201631 
0.000000 1.950000 0.145445 
0.050000 0.000000 0.000000 
0.050000 0.050000 0.000000 
0.050000 0.100000 0.000000 
0.050000 0.150000 0.000000 
0.050000 0.200000 0.000000 
0.050000 0.250000 0.000000 
0.050000 0.300000 0.000000 
0.050000 0.350000 0.000000 
0.050000 0.400000 0.000000 
0.050000 0.450000 0.000000 
0.050000 0.500000 0.000000 
0.050000 0.550000 0.000000 
0.050000 0.600000 0.000000 
0.050000 0.650000 0.000000 
0.050000 0.700000 0.001167 
0.050000 0.750000 0.007226 
0.050000 0.800000 0.065842 
0.050000 0.850000 0.131270 
0.050000 0.900000 0.181763 
0.050000 0.950000 0.252896 
0.050000 1.000000 0.271660 
0.050000 1.050000 0.240572 
0.050000 1.100000 0.205236 
0.050000 1.150000 0.143963 
0.050000 1.200000 0.104397 
0.050000 1.250000 0.110834 
0.050000 1.300000 0.125459 
0.050000 1.350000 0.126951 
0.050000 1.400000 0.132423 
0.050000 1.450000 0.115968 
0.050000 1.500000 0.123431 
0.050000 1.550000 0.142045 
0.050000 1.600000 0.148858 
0.050000 1.650000 0.133011 
0.050000 1.700000 0.127330 
0.050000 1.750000 0.158401 
0.050000 1.800000 0.242937 
0.050000 1.850000 0.292966 
0.050000 1.900000 0.286050 
0.050000 1.950000 0.209706 
0.100000 0.000000 0.000000 
0.100000 0.050000 0.000000 
0.100000 0.100000 0.000000 
0.100000 0.150000 0.000000 
0.100000 0.200000 0.000000 
0.100000 0.250000 0.000000 
0.100000 0.300000 0.000000 
0.100000 0.350000 0.000000 
0.100000 0.400000 0.000000 
0.100000 0.450000 0.000000 
0.100000 0.500000 0.000000 
0.100000 0.550000 0.000000 
0.100000 0.600000 0.000000 
0.100000 0.650000 0.001831 
0.100000 0.700000 0.020668 
0.100000 0.750000 0.050837 
0.100000 0.800000 0.138343 
0.100000 0.850000 0.229871 
0.100000 0.900000 0.276551 
0.100000 0.950000 0.328088 
0.100000 1.000000 0.324947 
0.100000 1.050000 0.276420 
0.100000 1.100000 0.236946 
0.100000 1.150000 0.173170 
0.100000 1.200000 0.126913 
0.100000 1.250000 0.128575 
0.100000 1.300000 0.144943 
0.100000 1.350000 0.150708 
0.100000 1.400000 0.147179 
0.100000 1.450000 0.131370 
0.100000 1.500000 0.148309 
0.100000 1.550000 0.196849 
0.100000 1.600000 0.224086 
0.100000 1.650000 0.215204 
0.100000 1.700000 0.197111 
0.100000 1.750000 0.202703 
0.100000 1.800000 0.277167 
0.100000 1.850000 0.319470 
0.100000 1.900000 0.295210 
0.100000 1.950000 0.211453 
0.150000 0.000000 0.000000 
0.150000 0.050000 0.000000 
0.150000 0.100000 0.000000 
0.150000 0.150000 0.000000 
0.150000 0.200000 0.000000 
0.150000 0.250000 0.000000 
0.150000 0.300000 0.000000 
0.150000 0.350000 0.000000 
0.150000 0.400000 0.000000 
0.150000 0.450000 0.000000 
0.150000 0.500000 0.000000 
0.150000 0.550000 0.000000 
0.150000 0.600000 0.005707 
0.150000 0.650000 0.036997 
0.150000 0.700000 0.094005 
0.150000 0.750000 0.151063 
0.150000 0.800000 0.241607 
0.150000 0.850000 0.322000 
0.150000 0.900000 0.340753 
0.150000 0.950000 0.356366 
0.150000 1.000000 0.324735 
0.150000 1.050000 0.259259 
0.150000 1.100000 0.221835 
0.150000 1.150000 0.173869 
0.150000 1.200000 0.136899 
0.150000 1.250000 0.142994 
0.150000 1.300000 0.171225 
0.150000 1.350000 0.184796 
0.150000 1.400000 0.168925 
0.150000 1.450000 0.140950 
0.150000 1.500000 0.147184 
0.150000 1.550000 0.207544 
0.150000 1.600000 0.266581 
0.150000 1.650000 0.335495 
0.150000 1.700000 0.359027 
0.150000 1.750000 0.343914 
0.150000 1.800000 0.360828 
0.150000 1.850000 0.319154 
0.150000 1.900000 0.223520 
0.150000 1.950000 0.151136 
0.200000 0.000000 0.000000 
0.200000 0.050000 0.000000 
0.200000 0.100000 0.000000 
0.200000 0.150000 0.000000 
0.200000 0.200000 0.000000 
0.200000 0.250000 0.000000 
0.200000 0.300000 0.000000 
0.200000 0.350000 0.000000 
0.200000 0.400000 0.000000 
0.200000 0.450000 0.000000 
0.200000 0.500000 0.000000 
0.200000 0.550000 0.002327 
0.200000 0.600000 0.055887 
0.200000 0.650000 0.166298 
0.200000 0.700000 0.280239 
0.200000 0.750000 0.358842 
0.200000 0.800000 0.394053 
0.200000 0.850000 0.374241 
0.200000 0.900000 0.346150 
0.200000 0.950000 0.306226 
0.200000 1.000000 0.249200 
0.200000 1.050000 0.189565 
0.200000 1.100000 0.167608 
0.200000 1.150000 0.157018 
0.200000 1.200000 0.166522 
0.200000 1.250000 0.186686 
0.200000 1.300000 0.219920 
0.200000 1.350000 0.228722 
0.200000 1.400000 0.196943 
0.200000 1.450000 0.153637 
0.200000 1.500000 0.158655 
0.200000 1.550000 0.228956 
0.200000 1.600000 0.349504 
0.200000 1.650000 0.523184 
0.200000 1.700000 0.593701 
0.200000 1.750000 0.550015 
0.200000 1.800000 0.466870 
0.200000 1.850000 0.295866 
0.200000 1.900000 0.139248 
0.200000 1.950000 0.080956 
0.250000 0.000000 0.000000 
0.250000 0.050000 0.000000 
