0.945805 0.054195 0.000000 
0.386793 0.613207 0.000000 
0.066993 0.933007 0.000000 
0.576573 0.423427 0.000000 
0.351384 0.648616 0.000000 
0.780483 0.219517 0.000000 
0.034634 0.965366 0.000000 
0.485774 0.274463 0.000000 
0.255735 0.744265 0.000000 
0.000000 1.000000 0.000000 
0.173820 0.826180 0.000000 
0.158479 0.841521 0.000000 
0.020808 0.979192 0.000000 
0.744613 0.255387 0.000000 
0.008699 0.991301 0.000000 
0.044734 0.955266 0.000000 
0.000000 1.000000 0.000000 
0.172112 0.384428 0.000000 
1.000000 0.000000 0.000000 
0.040046 0.915403 0.000000 
0.000000 1.000000 0.000000 
1.000000 0.000000 0.000000 
0.114958 0.885042 0.000000 
0.636117 0.363883 0.000000 
0.005803 0.994197 0.000000 
0.936659 0.063341 0.000000 
0.785930 0.214070 0.000000 
0.225870 0.774130 0.000000 
0.998864 0.001136 0.000000 
1.000000 0.000000 0.000000 
0.867828 0.132172 0.000000 
0.919116 0.080884 0.000000 
0.083670 0.916330 0.000000 
0.928481 0.071519 0.000000 
0.530124 0.469876 0.000000 
0.739982 0.260018 0.000000 
0.838537 0.161463 0.000000 
0.360424 0.639576 0.000000 
0.375066 0.552469 0.000000 
0.746894 0.253106 0.000000 
0.206342 0.252151 0.000000 
0.275724 0.724276 0.000000 
0.801257 0.198743 0.000000 
0.574503 0.425497 0.000000 
0.840076 0.159924 0.000000 
1.000000 0.000000 0.000000 
0.000000 1.000000 0.000000 
1.000000 0.000000 0.000000 
0.352421 0.480125 0.000000 
0.576091 0.423909 0.000000 
0.379724 0.620276 0.000000 
0.114692 0.885308 0.000000 
0.139813 0.409310 0.000000 
0.746359 0.253641 0.000000 
0.103878 0.315614 0.000000 
0.000000 1.000000 0.000000 
1.000000 0.000000 0.000000 
0.144658 0.008323 0.000000 
0.913520 0.086480 0.000000 
0.000000 1.000000 0.000000 
0.306610 0.693390 0.000000 
0.265188 0.734812 0.000000 
0.273514 0.726486 0.000000 
0.915257 0.084743 0.000000 
0.618899 0.381101 0.000000 
0.414564 0.585436 0.000000 
0.542234 0.457766 0.000000 
0.340445 0.659555 0.000000 
0.669622 0.330378 0.000000 
0.441063 0.558937 0.000000 
0.901663 0.098337 0.000000 
0.028517 0.971483 0.000000 
0.597349 0.402651 0.000000 
0.909416 0.090584 0.000000 
0.039220 0.960780 0.000000 
0.326838 0.673162 0.000000 
0.378944 0.621056 0.000000 
0.614566 0.385434 0.000000 
0.869027 0.006463 0.000000 
0.265238 0.734762 0.000000 
0.692526 0.307474 0.000000 
0.092868 0.907132 0.000000 
1.000000 0.000000 0.000000 
0.522047 0.477953 0.000000 
0.662493 0.337507 0.000000 
0.396429 0.603571 0.000000 
1.000000 0.000000 0.000000 
0.531626 0.468374 0.000000 
0.944797 0.055203 0.000000 
0.691259 0.308741 0.000000 
0.222551 0.723202 0.000000 
0.426655 0.573345 0.000000 
0.987388 0.012612 0.000000 
0.000000 1.000000 0.000000 
0.995912 0.004088 0.000000 
0.000000 1.000000 0.000000 
0.565796 0.434204 0.000000 
0.801954 0.198046 0.000000 
0.526778 0.473222 0.000000 
0.000000 1.000000 0.000000 
0.000000 1.000000 0.000000 
0.875835 0.124165 0.000000 
0.325513 0.547822 0.000000 
0.528737 0.471263 0.000000 
0.704924 0.295076 0.000000 
0.456628 0.543372 0.000000 
0.610687 0.389313 0.000000 
1.000000 0.000000 0.000000 
0.877267 0.122733 0.000000 
0.535636 0.464364 0.000000 
0.786389 0.213611 0.000000 
0.822053 0.177947 0.000000 
0.235496 0.764504 0.000000 
0.517812 0.302460 0.000000 
0.000000 1.000000 0.000000 
0.456884 0.543116 0.000000 
0.000000 1.000000 0.000000 
0.106715 0.893285 0.000000 
0.830155 0.169845 0.000000 
0.607951 0.392049 0.000000 
0.631361 0.368639 0.000000 
0.650061 0.349939 0.000000 
0.590706 0.409294 0.000000 
0.000000 1.000000 0.000000 
0.821576 0.010817 0.000000 
0.980708 0.019292 0.000000 
0.644529 0.355471 0.000000 
0.000000 1.000000 0.000000 
0.236989 0.763011 0.000000 
0.187839 0.199119 0.000000 
0.144643 0.855357 0.000000 
0.263404 0.103017 0.000000 
0.176847 0.823153 0.000000 
0.823449 0.176551 0.000000 
0.548736 0.451264 0.000000 
0.557631 0.442369 0.000000 
0.806764 0.193236 0.000000 
0.406822 0.593178 0.000000 
0.000000 1.000000 0.000000 
0.000000 1.000000 0.000000 
0.756242 0.243758 0.000000 
0.433636 0.566364 0.000000 
0.029342 0.970658 0.000000 
0.072655 0.514938 0.000000 
0.289860 0.710140 0.000000 
0.442019 0.396041 0.000000 
0.000000 1.000000 0.000000 
1.000000 0.000000 0.000000 
0.381649 0.618351 0.000000 
0.352902 0.647098 0.000000 
1.000000 0.000000 0.000000 
0.576759 0.423241 0.000000 
0.110786 0.889214 0.000000 
0.733605 0.266395 0.000000 
0.885898 0.114102 0.000000 
0.000000 1.000000 0.000000 
0.475754 0.524246 0.000000 
0.538555 0.461445 0.000000 
0.624084 0.375916 0.000000 
0.065785 0.127121 0.000000 
0.068658 0.931342 0.000000 
1.000000 0.000000 0.000000 
0.543668 0.456332 0.000000 
1.000000 0.000000 0.000000 
0.288331 0.711669 0.000000 
0.000000 1.000000 0.000000 
0.153678 0.846322 0.000000 
0.271484 0.728516 0.000000 
0.188455 0.811545 0.000000 
0.308438 0.691562 0.000000 
0.000000 1.000000 0.000000 
0.939013 0.060987 0.000000 
0.639483 0.360517 0.000000 
0.437296 0.562704 0.000000 
1.000000 0.000000 0.000000 
0.451386 0.548614 0.000000 
0.480511 0.519489 0.000000 
0.633815 0.366185 0.000000 
0.430405 0.569595 0.000000 
0.751932 0.248068 0.000000 
0.451298 0.548702 0.000000 
0.069320 0.930680 0.000000 
0.682760 0.317240 0.000000 
0.902401 0.097599 0.000000 
0.961849 0.038151 0.000000 
0.247002 0.752998 0.000000 
0.230904 0.769096 0.000000 
0.813533 0.034913 0.000000 
0.260774 0.739226 0.000000 
0.469381 0.530619 0.000000 
0.117446 0.148521 0.000000 
0.874677 0.125323 0.000000 
0.206730 0.793270 0.000000 
0.524290 0.475710 0.000000 
0.503751 0.496249 0.000000 
0.933444 0.066556 0.000000 
0.241585 0.758415 0.000000 
0.081851 0.918149 0.000000 
0.225726 0.774274 0.000000 
0.361666 0.638334 0.000000 
0.298108 0.701892 0.000000 
0.341594 0.658406 0.000000 
0.931139 0.068861 0.000000 
0.206225 0.793775 0.000000 
0.104149 0.895851 0.000000 
0.219555 0.747112 0.000000 
0.553828 0.446172 0.000000 
1.000000 0.000000 0.000000 
0.820992 0.179008 0.000000 
0.687683 0.018147 0.000000 
0.330741 0.669259 0.000000 
1.000000 0.000000 0.000000 
0.192489 0.807511 0.000000 
1.000000 0.000000 0.000000 
1.000000 0.000000 0.000000 
0.771832 0.228168 0.000000 
1.000000 0.000000 0.000000 
0.404528 0.595472 0.000000 
0.368132 0.564568 0.000000 
0.076852 0.923148 0.000000 
0.253338 0.455104 0.000000 
0.027733 0.321649 0.000000 
0.313303 0.686697 0.000000 
0.000000 1.000000 0.000000 
0.397315 0.602685 0.000000 
0.549109 0.450891 0.000000 
0.875455 0.124545 0.000000 
0.117940 0.882060 0.000000 
0.000000 1.000000 0.000000 
0.822602 0.177398 0.000000 
0.872171 0.127829 0.000000 
0.805229 0.194771 0.000000 
0.463371 0.536629 0.000000 
0.277735 0.722265 0.000000 
0.954545 0.045455 0.000000 
0.097953 0.902047 0.000000 
0.202908 0.314550 0.000000 
0.047052 0.952948 0.000000 
0.444052 0.555948 0.000000 
0.956170 0.043830 0.000000 
0.918174 0.081826 0.000000 
0.160806 0.839194 0.000000 
0.444272 0.555728 0.000000 
0.450471 0.528344 0.000000 
1.000000 0.000000 0.000000 
0.641832 0.358168 0.000000 
0.593817 0.406183 0.000000 
0.701795 0.298205 0.000000 
0.870294 0.129706 0.000000 
1.000000 0.000000 0.000000 
0.000000 1.000000 0.000000 
0.779285 0.220715 0.000000 
0.178830 0.821170 0.000000 
0.512456 0.146471 0.000000 
0.778402 0.221598 0.000000 
0.362374 0.637626 0.000000 
0.484017 0.515983 0.000000 
0.047726 0.010152 0.000000 
0.084623 0.915377 0.000000 
0.539939 0.460061 0.000000 
0.207335 0.792665 0.000000 
0.086789 0.168822 0.000000 
0.600114 0.399886 0.000000 
0.594096 0.405904 0.000000 
0.218666 0.781334 0.000000 
0.000000 1.000000 0.000000 
0.321155 0.678845 0.000000 
0.341207 0.658793 0.000000 
0.535576 0.464424 0.000000 
0.000000 1.000000 0.000000 
0.000000 1.000000 0.000000 
0.000000 1.000000 0.000000 
0.149076 0.850924 0.000000 
0.280369 0.719631 0.000000 
0.970516 0.029484 0.000000 
0.741041 0.258959 0.000000 
0.000000 1.000000 0.000000 
0.042538 0.957462 0.000000 
0.000000 1.000000 0.000000 
0.244172 0.076530 0.000000 
0.687734 0.312266 0.000000 
0.320324 0.616494 0.000000 
0.000000 1.000000 0.000000 
0.877764 0.122236 0.000000 
0.601256 0.398744 0.000000 
1.000000 0.000000 0.000000 
0.849942 0.150058 0.000000 
0.219049 0.775992 0.000000 
0.438070 0.561930 0.000000 
0.084189 0.915811 0.000000 
1.000000 0.000000 0.000000 
0.492313 0.507687 0.000000 
0.920637 0.079363 0.000000 
0.584910 0.415090 0.000000 
0.579228 0.420772 0.000000 
0.622257 0.377743 0.000000 
