,experiment,num,iterations
135,uniform_biased_RRT_biased_off_center_disconnected_filter,39,170.93823307866137
136,uniform_biased_RRT_biased_off_center_disconnected_filter,4,169.74043293390028
137,uniform_biased_RRT_biased_off_center_disconnected_filter,40,169.52100761349752
138,uniform_biased_RRT_biased_off_center_disconnected_filter,41,170.1945219123506
139,uniform_biased_RRT_biased_off_center_disconnected_filter,42,169.54785117389574
140,uniform_biased_RRT_biased_off_center_disconnected_filter,43,170.0821553148522
141,uniform_biased_RRT_biased_off_center_disconnected_filter,44,169.90089917734838
142,uniform_biased_RRT_biased_off_center_disconnected_filter,45,170.40935403840854
143,uniform_biased_RRT_biased_off_center_disconnected_filter,46,169.16010101010102
144,uniform_biased_RRT_biased_off_center_disconnected_filter,47,168.15179998120124
145,uniform_biased_RRT_biased_off_center_disconnected_filter,48,167.99118200733182
146,uniform_biased_RRT_biased_off_center_disconnected_filter,49,169.27744219954175
147,uniform_biased_RRT_biased_off_center_disconnected_filter,5,172.07690824980725
148,uniform_biased_RRT_biased_off_center_disconnected_filter,50,169.64416022209002
149,uniform_biased_RRT_biased_off_center_disconnected_filter,51,168.85603603603604
150,uniform_biased_RRT_biased_off_center_disconnected_filter,52,170.4739675174014
151,uniform_biased_RRT_biased_off_center_disconnected_filter,53,168.21946658793425
152,uniform_biased_RRT_biased_off_center_disconnected_filter,54,170.42129459360058
153,uniform_biased_RRT_biased_off_center_disconnected_filter,55,170.24751080217922
154,uniform_biased_RRT_biased_off_center_disconnected_filter,56,168.7475041964838
155,uniform_biased_RRT_biased_off_center_disconnected_filter,57,168.58673307195085
156,uniform_biased_RRT_biased_off_center_disconnected_filter,58,170.21490926924963
157,uniform_biased_RRT_biased_off_center_disconnected_filter,59,166.77103888566455
158,uniform_biased_RRT_biased_off_center_disconnected_filter,6,171.50233739837398
159,uniform_biased_RRT_biased_off_center_disconnected_filter,60,168.70458104933437
160,uniform_biased_RRT_biased_off_center_disconnected_filter,61,170.58343137254903
161,uniform_biased_RRT_biased_off_center_disconnected_filter,62,171.40181781861767
162,uniform_biased_RRT_biased_off_center_disconnected_filter,63,168.18685714285715
163,uniform_biased_RRT_biased_off_center_disconnected_filter,64,171.57161482585212
164,uniform_biased_RRT_biased_off_center_disconnected_filter,65,169.74750546422123
165,uniform_biased_RRT_biased_off_center_disconnected_filter,66,168.17418755803158
166,uniform_biased_RRT_biased_off_center_disconnected_filter,67,168.77128082736675
167,uniform_biased_RRT_biased_off_center_disconnected_filter,68,168.9010540970565
168,uniform_biased_RRT_biased_off_center_disconnected_filter,69,168.76540868575762
169,uniform_biased_RRT_biased_off_center_disconnected_filter,7,167.9285645332561
170,uniform_biased_RRT_biased_off_center_disconnected_filter,70,169.89633237252758
171,uniform_biased_RRT_biased_off_center_disconnected_filter,71,169.53988451668093
172,uniform_biased_RRT_biased_off_center_disconnected_filter,72,169.26422547240313
173,uniform_biased_RRT_biased_off_center_disconnected_filter,73,167.72412898763724
174,uniform_biased_RRT_biased_off_center_disconnected_filter,74,166.67358916478554
175,uniform_biased_RRT_biased_off_center_disconnected_filter,75,168.34349827387803
176,uniform_biased_RRT_biased_off_center_disconnected_filter,76,171.0250676827434
177,uniform_biased_RRT_biased_off_center_disconnected_filter,77,170.11503613967218
178,uniform_biased_RRT_biased_off_center_disconnected_filter,78,169.13050361135848
179,uniform_biased_RRT_biased_off_center_disconnected_filter,79,168.3164757381019
180,uniform_biased_RRT_biased_off_center_disconnected_filter,8,171.40240889437925
181,uniform_biased_RRT_biased_off_center_disconnected_filter,80,170.7280625543006
182,uniform_biased_RRT_biased_off_center_disconnected_filter,81,166.8746622505012
183,uniform_biased_RRT_biased_off_center_disconnected_filter,82,170.21950489119584
184,uniform_biased_RRT_biased_off_center_disconnected_filter,83,171.43260156948446
185,uniform_biased_RRT_biased_off_center_disconnected_filter,84,169.9750593824228
186,uniform_biased_RRT_biased_off_center_disconnected_filter,85,170.69604767879548
187,uniform_biased_RRT_biased_off_center_disconnected_filter,86,170.53445229681978
188,uniform_biased_RRT_biased_off_center_disconnected_filter,87,169.92061805890873
189,uniform_biased_RRT_biased_off_center_disconnected_filter,88,168.7071849014295
190,uniform_biased_RRT_biased_off_center_disconnected_filter,89,167.83825265643446
191,uniform_biased_RRT_biased_off_center_disconnected_filter,9,168.43886919370965
192,uniform_biased_RRT_biased_off_center_disconnected_filter,90,168.96086529006882
193,uniform_biased_RRT_biased_off_center_disconnected_filter,91,168.09647779479326
194,uniform_biased_RRT_biased_off_center_disconnected_filter,92,168.34114365411438
195,uniform_biased_RRT_biased_off_center_disconnected_filter,93,170.70966408268734
196,uniform_biased_RRT_biased_off_center_disconnected_filter,94,168.9520541506064
197,uniform_biased_RRT_biased_off_center_disconnected_filter,95,171.49499225606607
198,uniform_biased_RRT_biased_off_center_disconnected_filter,96,171.0853017019082
199,uniform_biased_RRT_biased_off_center_disconnected_filter,97,171.11537242472266
