,experiment,num,iterations
122,uniform_biased_RRT_biased_off_center_connected_filter,27,177.94
123,uniform_biased_RRT_biased_off_center_connected_filter,28,178.45401059031184
124,uniform_biased_RRT_biased_off_center_connected_filter,29,178.53486544883128
125,uniform_biased_RRT_biased_off_center_connected_filter,3,178.93411764705883
126,uniform_biased_RRT_biased_off_center_connected_filter,30,178.0548267084394
127,uniform_biased_RRT_biased_off_center_connected_filter,31,178.37073362102785
128,uniform_biased_RRT_biased_off_center_connected_filter,32,178.62578492935637
129,uniform_biased_RRT_biased_off_center_connected_filter,33,178.6970351462792
130,uniform_biased_RRT_biased_off_center_connected_filter,34,178.5280172413793
131,uniform_biased_RRT_biased_off_center_connected_filter,35,178.3827910623285
132,uniform_biased_RRT_biased_off_center_connected_filter,36,178.52287453367367
133,uniform_biased_RRT_biased_off_center_connected_filter,37,178.146025515211
134,uniform_biased_RRT_biased_off_center_connected_filter,38,178.6358109433222
135,uniform_biased_RRT_biased_off_center_connected_filter,39,178.78846153846155
136,uniform_biased_RRT_biased_off_center_connected_filter,4,178.21466379141344
137,uniform_biased_RRT_biased_off_center_connected_filter,40,178.4037291462218
138,uniform_biased_RRT_biased_off_center_connected_filter,41,178.65515888583758
139,uniform_biased_RRT_biased_off_center_connected_filter,42,178.73414490477126
140,uniform_biased_RRT_biased_off_center_connected_filter,43,178.4062806673209
141,uniform_biased_RRT_biased_off_center_connected_filter,44,178.31809262166405
142,uniform_biased_RRT_biased_off_center_connected_filter,45,178.42305430307783
143,uniform_biased_RRT_biased_off_center_connected_filter,46,178.77042115572968
144,uniform_biased_RRT_biased_off_center_connected_filter,47,178.4251274010192
145,uniform_biased_RRT_biased_off_center_connected_filter,48,178.4369846878681
146,uniform_biased_RRT_biased_off_center_connected_filter,49,178.93225996465736
147,uniform_biased_RRT_biased_off_center_connected_filter,5,178.46781789638933
148,uniform_biased_RRT_biased_off_center_connected_filter,50,178.6833431430253
149,uniform_biased_RRT_biased_off_center_connected_filter,51,178.9141513132105
150,uniform_biased_RRT_biased_off_center_connected_filter,52,178.8309831570701
151,uniform_biased_RRT_biased_off_center_connected_filter,53,178.3511659807956
152,uniform_biased_RRT_biased_off_center_connected_filter,54,178.49646920360925
153,uniform_biased_RRT_biased_off_center_connected_filter,55,178.61260553701158
154,uniform_biased_RRT_biased_off_center_connected_filter,56,178.66941338041985
155,uniform_biased_RRT_biased_off_center_connected_filter,57,178.98960784313726
156,uniform_biased_RRT_biased_off_center_connected_filter,58,178.60446883575068
157,uniform_biased_RRT_biased_off_center_connected_filter,59,179.19435736677116
158,uniform_biased_RRT_biased_off_center_connected_filter,6,178.39650774965665
159,uniform_biased_RRT_biased_off_center_connected_filter,60,178.97684003925417
160,uniform_biased_RRT_biased_off_center_connected_filter,61,178.26919301001374
161,uniform_biased_RRT_biased_off_center_connected_filter,62,178.93476983349657
162,uniform_biased_RRT_biased_off_center_connected_filter,63,178.83977250441262
163,uniform_biased_RRT_biased_off_center_connected_filter,64,178.71879905808478
164,uniform_biased_RRT_biased_off_center_connected_filter,65,178.55280722418533
165,uniform_biased_RRT_biased_off_center_connected_filter,66,178.7451866404715
166,uniform_biased_RRT_biased_off_center_connected_filter,67,178.63722025912838
167,uniform_biased_RRT_biased_off_center_connected_filter,68,178.62441130298274
168,uniform_biased_RRT_biased_off_center_connected_filter,69,179.15425323402587
169,uniform_biased_RRT_biased_off_center_connected_filter,7,178.3678634490877
170,uniform_biased_RRT_biased_off_center_connected_filter,70,178.3910319169767
171,uniform_biased_RRT_biased_off_center_connected_filter,71,178.6701919310615
172,uniform_biased_RRT_biased_off_center_connected_filter,72,178.7427898763979
173,uniform_biased_RRT_biased_off_center_connected_filter,73,178.21197252208046
174,uniform_biased_RRT_biased_off_center_connected_filter,74,178.7098293113596
175,uniform_biased_RRT_biased_off_center_connected_filter,75,178.97783879192
176,uniform_biased_RRT_biased_off_center_connected_filter,76,178.69280533228778
177,uniform_biased_RRT_biased_off_center_connected_filter,77,178.15856526852215
178,uniform_biased_RRT_biased_off_center_connected_filter,78,179.19232275754015
179,uniform_biased_RRT_biased_off_center_connected_filter,79,178.53130520117762
180,uniform_biased_RRT_biased_off_center_connected_filter,8,178.60345504515115
181,uniform_biased_RRT_biased_off_center_connected_filter,80,178.65738380074524
182,uniform_biased_RRT_biased_off_center_connected_filter,81,178.61116552399608
183,uniform_biased_RRT_biased_off_center_connected_filter,82,178.56262269336474
184,uniform_biased_RRT_biased_off_center_connected_filter,83,178.70454545454547
185,uniform_biased_RRT_biased_off_center_connected_filter,84,178.8169345354763
186,uniform_biased_RRT_biased_off_center_connected_filter,85,178.84666666666666
187,uniform_biased_RRT_biased_off_center_connected_filter,86,178.49058823529413
188,uniform_biased_RRT_biased_off_center_connected_filter,87,178.51422963689893
189,uniform_biased_RRT_biased_off_center_connected_filter,88,178.8632980806894
190,uniform_biased_RRT_biased_off_center_connected_filter,89,178.36074582924437
191,uniform_biased_RRT_biased_off_center_connected_filter,9,178.53140950137416
192,uniform_biased_RRT_biased_off_center_connected_filter,90,178.95279138099903
193,uniform_biased_RRT_biased_off_center_connected_filter,91,178.30500490677133
194,uniform_biased_RRT_biased_off_center_connected_filter,92,178.64102060843965
195,uniform_biased_RRT_biased_off_center_connected_filter,93,178.62553942722636
196,uniform_biased_RRT_biased_off_center_connected_filter,94,179.29866823345085
197,uniform_biased_RRT_biased_off_center_connected_filter,95,178.62004707728522
198,uniform_biased_RRT_biased_off_center_connected_filter,96,178.55202198665097
199,uniform_biased_RRT_biased_off_center_connected_filter,97,178.58512720156557
200,uniform_biased_RRT_biased_off_center_connected_filter,98,178.64105077435798
201,uniform_biased_RRT_biased_off_center_connected_filter,99,178.49383199530058
202,uniform_biased___off_center_connected,-1,211.02475532527345
203,uniform_biased___off_center_connected,0,210.54501915708812
204,uniform_biased___off_center_connected,1,210.76841291320318
205,uniform_biased___off_center_connected,10,210.46939953810625
206,uniform_biased___off_center_connected,11,210.55811277330264
207,uniform_biased___off_center_connected,12,210.85312679288583
208,uniform_biased___off_center_connected,13,210.77109359984624
209,uniform_biased___off_center_connected,14,210.3570467217843
210,uniform_biased___off_center_connected,15,209.56670511341792
