,experiment,num,variance
207,uniform_biased_RRT_biased_off_center_disconnected_filter,12,0.2577024676988886
208,uniform_biased_RRT_biased_off_center_disconnected_filter,13,0.15639525867141432
209,uniform_biased_RRT_biased_off_center_disconnected_filter,14,0.2945660534573159
210,uniform_biased_RRT_biased_off_center_disconnected_filter,15,0.2836189286301855
211,uniform_biased_RRT_biased_off_center_disconnected_filter,16,0.20972642125053248
212,uniform_biased_RRT_biased_off_center_disconnected_filter,17,0.30202633194481643
213,uniform_biased_RRT_biased_off_center_disconnected_filter,18,0.6075702714602387
214,uniform_biased_RRT_biased_off_center_disconnected_filter,19,0.21260394639805946
215,uniform_biased_RRT_biased_off_center_disconnected_filter,2,0.16998127316207667
216,uniform_biased_RRT_biased_off_center_disconnected_filter,20,0.268468681018399
217,uniform_biased_RRT_biased_off_center_disconnected_filter,21,0.2799607606339476
218,uniform_biased_RRT_biased_off_center_disconnected_filter,22,0.2613337435035333
219,uniform_biased_RRT_biased_off_center_disconnected_filter,23,0.2364300593302976
220,uniform_biased_RRT_biased_off_center_disconnected_filter,24,0.2469193556578412
221,uniform_biased_RRT_biased_off_center_disconnected_filter,25,0.36667280939644853
222,uniform_biased_RRT_biased_off_center_disconnected_filter,26,0.3161820829009892
223,uniform_biased_RRT_biased_off_center_disconnected_filter,27,0.26503489493930443
224,uniform_biased_RRT_biased_off_center_disconnected_filter,28,0.2294616016794149
225,uniform_biased_RRT_biased_off_center_disconnected_filter,29,0.311344131820192
226,uniform_biased_RRT_biased_off_center_disconnected_filter,3,0.20771064003084264
227,uniform_biased_RRT_biased_off_center_disconnected_filter,30,0.1891692030944401
228,uniform_biased_RRT_biased_off_center_disconnected_filter,31,0.14101273021537702
229,uniform_biased_RRT_biased_off_center_disconnected_filter,32,0.22700899389300097
230,uniform_biased_RRT_biased_off_center_disconnected_filter,33,0.3223163839788771
231,uniform_biased_RRT_biased_off_center_disconnected_filter,34,0.41349859154652074
232,uniform_biased_RRT_biased_off_center_disconnected_filter,35,0.289987228616055
233,uniform_biased_RRT_biased_off_center_disconnected_filter,36,0.3808491395827267
234,uniform_biased_RRT_biased_off_center_disconnected_filter,37,0.18574098790870203
235,uniform_biased_RRT_biased_off_center_disconnected_filter,38,0.32491403721167356
236,uniform_biased_RRT_biased_off_center_disconnected_filter,39,0.22073248190161462
237,uniform_biased_RRT_biased_off_center_disconnected_filter,4,0.23836498087663288
238,uniform_biased_RRT_biased_off_center_disconnected_filter,40,0.20364882884904062
239,uniform_biased_RRT_biased_off_center_disconnected_filter,41,0.22428079687036734
240,uniform_biased_RRT_biased_off_center_disconnected_filter,42,0.28161781575244366
241,uniform_biased_RRT_biased_off_center_disconnected_filter,43,0.286235259930803
242,uniform_biased_RRT_biased_off_center_disconnected_filter,44,0.3268753549232592
243,uniform_biased_RRT_biased_off_center_disconnected_filter,45,0.24203722991833518
244,uniform_biased_RRT_biased_off_center_disconnected_filter,46,0.27241240973411157
245,uniform_biased_RRT_biased_off_center_disconnected_filter,47,0.21813059145041125
246,uniform_biased_RRT_biased_off_center_disconnected_filter,48,0.3298077966304924
247,uniform_biased_RRT_biased_off_center_disconnected_filter,49,0.22406730451144177
248,uniform_biased_RRT_biased_off_center_disconnected_filter,5,0.3872883912303775
249,uniform_biased_RRT_biased_off_center_disconnected_filter,50,0.17533980147602868
250,uniform_biased_RRT_biased_off_center_disconnected_filter,51,0.19490739517160693
251,uniform_biased_RRT_biased_off_center_disconnected_filter,52,0.32989853563398536
252,uniform_biased_RRT_biased_off_center_disconnected_filter,53,0.20051895490083843
253,uniform_biased_RRT_biased_off_center_disconnected_filter,54,0.27964494139395213
254,uniform_biased_RRT_biased_off_center_disconnected_filter,55,0.2797735241009191
255,uniform_biased_RRT_biased_off_center_disconnected_filter,56,0.3498999009479639
256,uniform_biased_RRT_biased_off_center_disconnected_filter,57,0.22004772266465517
257,uniform_biased_RRT_biased_off_center_disconnected_filter,58,0.18032978883066586
258,uniform_biased_RRT_biased_off_center_disconnected_filter,59,0.2610859550967041
259,uniform_biased_RRT_biased_off_center_disconnected_filter,6,0.18781999040620095
260,uniform_biased_RRT_biased_off_center_disconnected_filter,60,0.3667423407720838
261,uniform_biased_RRT_biased_off_center_disconnected_filter,61,0.17838761155767166
262,uniform_biased_RRT_biased_off_center_disconnected_filter,62,0.22063381442258517
263,uniform_biased_RRT_biased_off_center_disconnected_filter,63,0.5052030583544522
264,uniform_biased_RRT_biased_off_center_disconnected_filter,64,0.20478934760198422
265,uniform_biased_RRT_biased_off_center_disconnected_filter,65,0.28246874875181976
266,uniform_biased_RRT_biased_off_center_disconnected_filter,66,0.15714828466671982
