,experiment,num,variance
99,reference_sphere___off_center_connected,98,0.002006495546009275
100,reference_sphere___off_center_connected,99,0.002669502051630736
101,uniform_biased_RRT_biased_off_center_connected,-1,0.07544177155175363
102,uniform_biased_RRT_biased_off_center_connected,0,0.07680536553181957
103,uniform_biased_RRT_biased_off_center_connected,1,0.09546286069206142
104,uniform_biased_RRT_biased_off_center_connected,10,0.11216689618930796
105,uniform_biased_RRT_biased_off_center_connected,11,0.17617555683972658
106,uniform_biased_RRT_biased_off_center_connected,12,0.07525480192799379
107,uniform_biased_RRT_biased_off_center_connected,13,0.13155894135659593
108,uniform_biased_RRT_biased_off_center_connected,14,0.1410561686307586
109,uniform_biased_RRT_biased_off_center_connected,15,0.06317505531689188
110,uniform_biased_RRT_biased_off_center_connected,16,0.0860739049120852
111,uniform_biased_RRT_biased_off_center_connected,17,0.1247532283047408
112,uniform_biased_RRT_biased_off_center_connected,18,0.08135569498000088
113,uniform_biased_RRT_biased_off_center_connected,19,0.14198151967748857
114,uniform_biased_RRT_biased_off_center_connected,2,0.144305818058839
115,uniform_biased_RRT_biased_off_center_connected,20,0.062111795949529
116,uniform_biased_RRT_biased_off_center_connected,21,0.07318443508948794
117,uniform_biased_RRT_biased_off_center_connected,22,0.12205283765927964
118,uniform_biased_RRT_biased_off_center_connected,23,0.11459133387033245
119,uniform_biased_RRT_biased_off_center_connected,24,0.059128745634093455
120,uniform_biased_RRT_biased_off_center_connected,25,0.10488923910973476
121,uniform_biased_RRT_biased_off_center_connected,26,0.07861339714899139
122,uniform_biased_RRT_biased_off_center_connected,27,0.13525763935701443
123,uniform_biased_RRT_biased_off_center_connected,28,0.18962068880204458
124,uniform_biased_RRT_biased_off_center_connected,29,0.06791426322883069
125,uniform_biased_RRT_biased_off_center_connected,3,0.06420707653716264
126,uniform_biased_RRT_biased_off_center_connected,30,0.08804650039360365
127,uniform_biased_RRT_biased_off_center_connected,31,0.08297021360680522
128,uniform_biased_RRT_biased_off_center_connected,32,0.06594004455952726
129,uniform_biased_RRT_biased_off_center_connected,33,0.1952561752823141
130,uniform_biased_RRT_biased_off_center_connected,34,0.24047719833376904
131,uniform_biased_RRT_biased_off_center_connected,35,0.06141627601414971
132,uniform_biased_RRT_biased_off_center_connected,36,0.043063263961016875
133,uniform_biased_RRT_biased_off_center_connected,37,0.05365305824784054
134,uniform_biased_RRT_biased_off_center_connected,38,0.10152698870338048
135,uniform_biased_RRT_biased_off_center_connected,39,0.0785020156264241
136,uniform_biased_RRT_biased_off_center_connected,4,0.0885522710280185
137,uniform_biased_RRT_biased_off_center_connected,40,0.10198708666933116
138,uniform_biased_RRT_biased_off_center_connected,41,0.13061581450889798
139,uniform_biased_RRT_biased_off_center_connected,42,0.13943286412702185
140,uniform_biased_RRT_biased_off_center_connected,43,0.05488282670742048
141,uniform_biased_RRT_biased_off_center_connected,44,0.06575191702829916
142,uniform_biased_RRT_biased_off_center_connected,45,0.06834808368658744
143,uniform_biased_RRT_biased_off_center_connected,46,0.09728834124568367
144,uniform_biased_RRT_biased_off_center_connected,47,0.07432887834863258
145,uniform_biased_RRT_biased_off_center_connected,48,0.08110444470638328
146,uniform_biased_RRT_biased_off_center_connected,49,0.10428372619835719
147,uniform_biased_RRT_biased_off_center_connected,5,0.11491865469830964
148,uniform_biased_RRT_biased_off_center_connected,50,0.08067232171568166
149,uniform_biased_RRT_biased_off_center_connected,51,0.07300510499769698
150,uniform_biased_RRT_biased_off_center_connected,52,0.0820066987273768
151,uniform_biased_RRT_biased_off_center_connected,53,0.09537365991143991
152,uniform_biased_RRT_biased_off_center_connected,54,0.07558743560789866
153,uniform_biased_RRT_biased_off_center_connected,55,0.08989977168621012
154,uniform_biased_RRT_biased_off_center_connected,56,0.11050522801039464
155,uniform_biased_RRT_biased_off_center_connected,57,0.08540793155331902
156,uniform_biased_RRT_biased_off_center_connected,58,0.1342604585034387
157,uniform_biased_RRT_biased_off_center_connected,59,0.09103441079463459
158,uniform_biased_RRT_biased_off_center_connected,6,0.0965200506820693
159,uniform_biased_RRT_biased_off_center_connected,60,0.10293563146885708
160,uniform_biased_RRT_biased_off_center_connected,61,0.0645434259046482
161,uniform_biased_RRT_biased_off_center_connected,62,0.06647736225484897
162,uniform_biased_RRT_biased_off_center_connected,63,0.08868489930474616
163,uniform_biased_RRT_biased_off_center_connected,64,0.10762358675601583
164,uniform_biased_RRT_biased_off_center_connected,65,0.12072815984546936
165,uniform_biased_RRT_biased_off_center_connected,66,0.0872612377367071
