0.007012 0.000000 0.999975 0.074683 
-0.003506 0.006073 0.999975 0.074723 
0.021036 0.000000 0.999779 0.074568 
0.016114 0.013522 0.999779 0.074540 
0.003653 0.020716 0.999779 0.074590 
-0.010518 0.018218 0.999779 0.074692 
-0.019767 0.007195 0.999779 0.074800 
-0.019767 -0.007195 0.999779 0.074865 
-0.010518 -0.018218 0.999779 0.074852 
0.003653 -0.020716 0.999779 0.074771 
0.035055 0.000000 0.999385 0.074428 
0.032387 0.013415 0.999385 0.074384 
0.024788 0.024788 0.999385 0.074386 
0.013415 0.032387 0.999385 0.074428 
0.000000 0.035055 0.999385 0.074504 
-0.013415 0.032387 0.999385 0.074601 
-0.024788 0.024788 0.999385 0.074711 
-0.032387 0.013415 0.999385 0.074813 
-0.035055 0.000000 0.999385 0.074893 
-0.032387 -0.013415 0.999385 0.074933 
-0.024788 -0.024788 0.999385 0.074926 
-0.013415 -0.032387 0.999385 0.074880 
-0.000000 -0.035055 0.999385 0.074805 
0.013415 -0.032387 0.999385 0.074707 
0.024788 -0.024788 0.999385 0.074602 
0.049068 0.000000 0.998795 0.074271 
0.047080 0.013824 0.998795 0.074221 
0.041278 0.026528 0.998795 0.074201 
0.032132 0.037083 0.998795 0.074213 
0.020383 0.044634 0.998795 0.074260 
0.006983 0.048568 0.998795 0.074330 
-0.006983 0.048568 0.998795 0.074420 
-0.020383 0.044634 0.998795 0.074524 
-0.032132 0.037083 0.998795 0.074638 
-0.041278 0.026528 0.998795 0.074751 
-0.047080 0.013824 0.998795 0.074848 
-0.049068 0.000000 0.998795 0.074925 
-0.047080 -0.013824 0.998795 0.074971 
-0.041278 -0.026528 0.998795 0.074981 
-0.032132 -0.037083 0.998795 0.074956 
-0.020383 -0.044634 0.998795 0.074902 
-0.006983 -0.048568 0.998795 0.074831 
0.006983 -0.048568 0.998795 0.074742 
0.020383 -0.044634 0.998795 0.074639 
0.032132 -0.037083 0.998795 0.074531 
0.041278 -0.026528 0.998795 0.074432 
0.063070 0.000000 0.998009 0.074092 
0.061489 0.014034 0.998009 0.074038 
0.056825 0.027365 0.998009 0.074009 
0.049310 0.039324 0.998009 0.074002 
0.039324 0.049310 0.998009 0.074022 
0.027365 0.056825 0.998009 0.074070 
0.014034 0.061489 0.998009 0.074142 
0.000000 0.063070 0.998009 0.074227 
-0.014034 0.061489 0.998009 0.074323 
-0.027365 0.056825 0.998009 0.074430 
-0.039324 0.049310 0.998009 0.074546 
-0.049310 0.039324 0.998009 0.074660 
-0.056825 0.027365 0.998009 0.074767 
-0.061489 0.014034 0.998009 0.074859 
-0.063070 0.000000 0.998009 0.074935 
-0.061489 -0.014034 0.998009 0.074984 
-0.056825 -0.027365 0.998009 0.075004 
-0.049310 -0.039324 0.998009 0.074996 
-0.039324 -0.049310 0.998009 0.074963 
-0.027365 -0.056825 0.998009 0.074913 
-0.014034 -0.061489 0.998009 0.074849 
-0.000000 -0.063070 0.998009 0.074767 
0.014034 -0.061489 0.998009 0.074669 
0.027365 -0.056825 0.998009 0.074555 
0.039324 -0.049310 0.998009 0.074441 
0.049310 -0.039324 0.998009 0.074339 
0.056825 -0.027365 0.998009 0.074247 
0.077061 0.000000 0.997026 0.073896 
0.075822 0.013760 0.997026 0.073841 
0.072147 0.027077 0.997026 0.073805 
0.066153 0.039524 0.997026 0.073785 
0.058032 0.050701 0.997026 0.073786 
0.048047 0.060249 0.997026 0.073811 
0.036517 0.067859 0.997026 0.073855 
0.023813 0.073289 0.997026 0.073919 
0.010344 0.076363 0.997026 0.073997 
-0.003457 0.076983 0.997026 0.074085 
-0.017148 0.075129 0.997026 0.074178 
-0.030287 0.070860 0.997026 0.074282 
-0.042453 0.064313 0.997026 0.074395 
-0.053254 0.055699 0.997026 0.074505 
-0.062344 0.045295 0.997026 0.074614 
-0.069429 0.033435 0.997026 0.074721 
-0.074284 0.020501 0.997026 0.074817 
-0.076751 0.006908 0.997026 0.074896 
-0.076751 -0.006908 0.997026 0.074959 
-0.074284 -0.020501 0.997026 0.074997 
-0.069429 -0.033435 0.997026 0.075009 
-0.062344 -0.045295 0.997026 0.074998 
-0.053254 -0.055699 0.997026 0.074978 
-0.042453 -0.064313 0.997026 0.074946 
-0.030287 -0.070860 0.997026 0.074892 
-0.017148 -0.075129 0.997026 0.074826 
-0.003457 -0.076983 0.997026 0.074748 
0.010344 -0.076363 0.997026 0.074656 
0.023813 -0.073289 0.997026 0.074552 
0.036517 -0.067859 0.997026 0.074439 
0.048047 -0.060249 0.997026 0.074327 
0.058032 -0.050701 0.997026 0.074217 
0.066153 -0.039524 0.997026 0.074124 
0.072147 -0.027077 0.997026 0.074040 
0.091036 0.000000 0.995848 0.073682 
0.089969 0.013897 0.995848 0.073625 
0.086793 0.027467 0.995848 0.073582 
0.081583 0.040395 0.995848 0.073553 
0.074461 0.052375 0.995848 0.073545 
0.065593 0.063127 0.995848 0.073556 
0.055188 0.072400 0.995848 0.073584 
0.043490 0.079976 0.995848 0.073634 
0.030772 0.085678 0.995848 0.073700 
0.017332 0.089371 0.995848 0.073784 
0.003487 0.090969 0.995848 0.073870 
-0.010440 0.090435 0.995848 0.073960 
-0.024123 0.087782 0.995848 0.074055 
-0.037240 0.083071 0.995848 0.074158 
-0.049484 0.076413 0.995848 0.074265 
-0.060569 0.067963 0.995848 0.074375 
-0.070233 0.057921 0.995848 0.074487 
-0.078252 0.046521 0.995848 0.074598 
-0.084436 0.034031 0.995848 0.074704 
-0.088641 0.020743 0.995848 0.074798 
-0.090769 0.006969 0.995848 0.074876 
-0.090769 -0.006969 0.995848 0.074939 
-0.088641 -0.020743 0.995848 0.074980 
-0.084436 -0.034031 0.995848 0.074996 
-0.078252 -0.046521 0.995848 0.074992 
-0.070233 -0.057921 0.995848 0.074981 
-0.060569 -0.067963 0.995848 0.074958 
-0.049484 -0.076413 0.995848 0.074923 
-0.037240 -0.083071 0.995848 0.074870 
-0.024123 -0.087782 0.995848 0.074802 
-0.010440 -0.090435 0.995848 0.074726 
0.003487 -0.090969 0.995848 0.074640 
0.017332 -0.089371 0.995848 0.074543 
0.030772 -0.085678 0.995848 0.074434 
0.043490 -0.079976 0.995848 0.074324 
0.055188 -0.072400 0.995848 0.074211 
0.065593 -0.063127 0.995848 0.074099 
0.074461 -0.052375 0.995848 0.073991 
0.081583 -0.040395 0.995848 0.073900 
0.086793 -0.027467 0.995848 0.073821 
0.104993 0.000000 0.994473 0.073465 
0.104057 0.013994 0.994473 0.073405 
0.101263 0.027739 0.994473 0.073355 
0.096662 0.040988 0.994473 0.073314 
0.090336 0.053506 0.994473 0.073294 
0.082399 0.065070 0.994473 0.073292 
0.072991 0.075472 0.994473 0.073310 
0.062280 0.084527 0.994473 0.073347 
0.050458 0.092074 0.994473 0.073405 
0.037735 0.097978 0.994473 0.073473 
0.024340 0.102133 0.994473 0.073554 
0.010509 0.104466 0.994473 0.073642 
-0.003508 0.104935 0.994473 0.073732 
-0.017463 0.103531 0.994473 0.073823 
-0.031107 0.100279 0.994473 0.073920 
-0.044195 0.095239 0.994473 0.074024 
-0.056495 0.088498 0.994473 0.074126 
-0.067787 0.080178 0.994473 0.074230 
-0.077869 0.070428 0.994473 0.074342 
-0.086561 0.059421 0.994473 0.074456 
-0.093709 0.047353 0.994473 0.074564 
-0.099184 0.034440 0.994473 0.074671 
-0.102890 0.020913 0.994473 0.074766 
-0.104759 0.007013 0.994473 0.074845 
-0.104759 -0.007013 0.994473 0.074908 
-0.102890 -0.020913 0.994473 0.074950 
-0.099184 -0.034440 0.994473 0.074967 
-0.093709 -0.047353 0.994473 0.074966 
-0.086561 -0.059421 0.994473 0.074964 
-0.077869 -0.070428 0.994473 0.074949 
-0.067787 -0.080178 0.994473 0.074919 
-0.056495 -0.088498 0.994473 0.074877 
-0.044195 -0.095239 0.994473 0.074826 
-0.031107 -0.100279 0.994473 0.074759 
-0.017463 -0.103531 0.994473 0.074684 
-0.003508 -0.104935 0.994473 0.074603 
0.010509 -0.104466 0.994473 0.074511 
0.024340 -0.102133 0.994473 0.074408 
0.037735 -0.097978 0.994473 0.074297 
0.050458 -0.092074 0.994473 0.074186 
0.062280 -0.084527 0.994473 0.074074 
0.072991 -0.075472 0.994473 0.073964 
0.082399 -0.065070 0.994473 0.073853 
0.090336 -0.053506 0.994473 0.073750 
0.096662 -0.040988 0.994473 0.073666 
0.101263 -0.027739 0.994473 0.073597 
0.118930 0.000000 0.992903 0.073247 
0.118095 0.014066 0.992903 0.073185 
0.115603 0.027935 0.992903 0.073131 
0.111487 0.041412 0.992903 0.073082 
0.105807 0.054307 0.992903 0.073046 
0.098641 0.066440 0.992903 0.073027 
0.090091 0.077640 0.992903 0.073028 
0.080276 0.087751 0.992903 0.073056 
0.069334 0.096629 0.992903 0.073104 
0.057419 0.104151 0.992903 0.073162 
0.044697 0.110211 0.992903 0.073234 
0.031348 0.114724 0.992903 0.073313 
0.017560 0.117627 0.992903 0.073403 
0.003524 0.118878 0.992903 0.073492 
-0.010561 0.118460 0.992903 0.073582 
-0.024497 0.116380 0.992903 0.073676 
-0.038090 0.112666 0.992903 0.073776 
-0.051148 0.107370 0.992903 0.073876 
-0.063488 0.100567 0.992903 0.073974 
-0.074936 0.092352 0.992903 0.074079 
-0.085333 0.082841 0.992903 0.074185 
-0.094532 0.072167 0.992903 0.074295 
-0.102404 0.060480 0.992903 0.074412 
-0.108838 0.047943 0.992903 0.074523 
-0.113745 0.034734 0.992903 0.074627 
-0.117055 0.021038 0.992903 0.074719 
-0.118721 0.007045 0.992903 0.074797 
-0.118721 -0.007045 0.992903 0.074861 
-0.117055 -0.021038 0.992903 0.074904 
-0.113745 -0.034734 0.992903 0.074926 
-0.108838 -0.047943 0.992903 0.074930 
-0.102404 -0.060480 0.992903 0.074930 
-0.094532 -0.072167 0.992903 0.074918 
-0.085333 -0.082841 0.992903 0.074896 
-0.074936 -0.092352 0.992903 0.074860 
-0.063488 -0.100567 0.992903 0.074815 
-0.051148 -0.107370 0.992903 0.074761 
-0.038090 -0.112666 0.992903 0.074698 
-0.024497 -0.116380 0.992903 0.074626 
-0.010561 -0.118460 0.992903 0.074548 
0.003524 -0.118878 0.992903 0.074462 
0.017560 -0.117627 0.992903 0.074364 
0.031348 -0.114724 0.992903 0.074253 
0.044697 -0.110211 0.992903 0.074143 
0.057419 -0.104151 0.992903 0.074031 
0.069334 -0.096629 0.992903 0.073920 
0.080276 -0.087751 0.992903 0.073807 
0.090091 -0.077640 0.992903 0.073701 
0.098641 -0.066440 0.992903 0.073601 
0.105807 -0.054307 0.992903 0.073511 
0.111487 -0.041412 0.992903 0.073439 
0.115603 -0.027935 0.992903 0.073375 
0.132843 0.000000 0.991137 0.073015 
0.132116 0.013886 0.991137 0.072954 
0.129940 0.027620 0.991137 0.072899 
0.126342 0.041051 0.991137 0.072847 
0.121358 0.054032 0.991137 0.072805 
0.115046 0.066422 0.991137 0.072774 
0.107473 0.078083 0.991137 0.072755 
0.098722 0.088890 0.991137 0.072760 
0.088890 0.098722 0.991137 0.072788 
0.078083 0.107473 0.991137 0.072836 
0.066422 0.115046 0.991137 0.072896 
0.054032 0.121358 0.991137 0.072965 
0.041051 0.126342 0.991137 0.073042 
0.027620 0.129940 0.991137 0.073126 
0.013886 0.132116 0.991137 0.073216 
0.000000 0.132843 0.991137 0.073304 
-0.013886 0.132116 0.991137 0.073393 
-0.027620 0.129940 0.991137 0.073487 
-0.041051 0.126342 0.991137 0.073585 
-0.054032 0.121358 0.991137 0.073681 
-0.066422 0.115046 0.991137 0.073779 
-0.078083 0.107473 0.991137 0.073880 
-0.088890 0.098722 0.991137 0.073982 
-0.098722 0.088890 0.991137 0.074087 
-0.107473 0.078083 0.991137 0.074196 
-0.115046 0.066422 0.991137 0.074308 
-0.121358 0.054032 0.991137 0.074417 
-0.126342 0.041051 0.991137 0.074519 
-0.129940 0.027620 0.991137 0.074614 
-0.132116 0.013886 0.991137 0.074696 
-0.132843 0.000000 0.991137 0.074767 
-0.132116 -0.013886 0.991137 0.074821 
-0.129940 -0.027620 0.991137 0.074855 
-0.126342 -0.041051 0.991137 0.074871 
-0.121358 -0.054032 0.991137 0.074877 
-0.115046 -0.066422 0.991137 0.074880 
-0.107473 -0.078083 0.991137 0.074870 
-0.098722 -0.088890 0.991137 0.074842 
-0.088890 -0.098722 0.991137 0.074809 
-0.078083 -0.107473 0.991137 0.074766 
-0.066422 -0.115046 0.991137 0.074717 
-0.054032 -0.121358 0.991137 0.074668 
-0.041051 -0.126342 0.991137 0.074611 
-0.027620 -0.129940 0.991137 0.074541 
-0.013886 -0.132116 0.991137 0.074465 
-0.000000 -0.132843 0.991137 0.074383 
0.013886 -0.132116 0.991137 0.074290 
0.027620 -0.129940 0.991137 0.074184 
0.041051 -0.126342 0.991137 0.074073 
0.054032 -0.121358 0.991137 0.073959 
0.066422 -0.115046 0.991137 0.073841 
0.078083 -0.107473 0.991137 0.073729 
0.088890 -0.098722 0.991137 0.073622 
0.098722 -0.088890 0.991137 0.073521 
0.107473 -0.078083 0.991137 0.073434 
0.115046 -0.066422 0.991137 0.073350 
0.121358 -0.054032 0.991137 0.073269 
0.126342 -0.041051 0.991137 0.073202 
0.129940 -0.027620 0.991137 0.073141 
0.146730 0.000000 0.989177 0.072768 
0.146066 0.013948 0.989177 0.072705 
0.144079 0.027769 0.989177 0.072648 
0.140787 0.041339 0.989177 0.072594 
0.136220 0.054534 0.989177 0.072548 
0.130419 0.067236 0.989177 0.072514 
0.123438 0.079328 0.989177 0.072490 
0.115338 0.090703 0.989177 0.072484 
0.106194 0.101256 0.989177 0.072490 
0.096088 0.110891 0.989177 0.072517 
0.085112 0.119523 0.989177 0.072563 
0.073365 0.127072 0.989177 0.072626 
0.060954 0.133471 0.989177 0.072694 
0.047991 0.138660 0.989177 0.072769 
0.034593 0.142594 0.989177 0.072850 
0.020882 0.145237 0.989177 0.072940 
0.006982 0.146564 0.989177 0.073028 
-0.006982 0.146564 0.989177 0.073117 
-0.020882 0.145237 0.989177 0.073208 
-0.034593 0.142594 0.989177 0.073305 
-0.047991 0.138660 0.989177 0.073404 
-0.060954 0.133471 0.989177 0.073502 
-0.073365 0.127072 0.989177 0.073604 
-0.085112 0.119523 0.989177 0.073705 
-0.096088 0.110891 0.989177 0.073807 
-0.106194 0.101256 0.989177 0.073913 
-0.115338 0.090703 0.989177 0.074018 
-0.123438 0.079328 0.989177 0.074123 
-0.130419 0.067236 0.989177 0.074233 
-0.136220 0.054534 0.989177 0.074340 
-0.140787 0.041339 0.989177 0.074440 
-0.144079 0.027769 0.989177 0.074535 
-0.146066 0.013948 0.989177 0.074617 
-0.146730 0.000000 0.989177 0.074687 
-0.146066 -0.013948 0.989177 0.074743 
-0.144079 -0.027769 0.989177 0.074778 
-0.140787 -0.041339 0.989177 0.074796 
-0.136220 -0.054534 0.989177 0.074806 
-0.130419 -0.067236 0.989177 0.074814 
-0.123438 -0.079328 0.989177 0.074809 
-0.115338 -0.090703 0.989177 0.074789 
-0.106194 -0.101256 0.989177 0.074760 
-0.096088 -0.110891 0.989177 0.074716 
-0.085112 -0.119523 0.989177 0.074678 
-0.073365 -0.127072 0.989177 0.074634 
-0.060954 -0.133471 0.989177 0.074583 
-0.047991 -0.138660 0.989177 0.074528 
-0.034593 -0.142594 0.989177 0.074462 
-0.020882 -0.145237 0.989177 0.074387 
-0.006982 -0.146564 0.989177 0.074309 
0.006982 -0.146564 0.989177 0.074221 
0.020882 -0.145237 0.989177 0.074123 
0.034593 -0.142594 0.989177 0.074013 
0.047991 -0.138660 0.989177 0.073901 
0.060954 -0.133471 0.989177 0.073783 
0.073365 -0.127072 0.989177 0.073666 
0.085112 -0.119523 0.989177 0.073545 
0.096088 -0.110891 0.989177 0.073434 
0.106194 -0.101256 0.989177 0.073344 
0.115338 -0.090703 0.989177 0.073260 
0.123438 -0.079328 0.989177 0.073181 
0.130419 -0.067236 0.989177 0.073099 
0.136220 -0.054534 0.989177 0.073018 
0.140787 -0.041339 0.989177 0.072952 
0.144079 -0.027769 0.989177 0.072893 
0.160589 0.000000 0.987021 0.072513 
0.159978 0.013996 0.987021 0.072449 
0.158149 0.027886 0.987021 0.072388 
0.155117 0.041563 0.987021 0.072331 
0.150904 0.054925 0.987021 0.072280 
0.145543 0.067868 0.987021 0.072240 
0.139074 0.080294 0.987021 0.072211 
0.131547 0.092110 0.987021 0.072202 
0.123018 0.103224 0.987021 0.072203 
0.113553 0.113553 0.987021 0.072215 
0.103224 0.123018 0.987021 0.072237 
0.092110 0.131547 0.987021 0.072279 
0.080294 0.139074 0.987021 0.072336 
0.067868 0.145543 0.987021 0.072405 
0.054925 0.150904 0.987021 0.072480 
0.041563 0.155117 0.987021 0.072561 
0.027886 0.158149 0.987021 0.072649 
0.013996 0.159978 0.987021 0.072741 
0.000000 0.160589 0.987021 0.072831 
-0.013996 0.159978 0.987021 0.072920 
-0.027886 0.158149 0.987021 0.073012 
-0.041563 0.155117 0.987021 0.073110 
