,0.3,0.5,0.7,x
0,4.246619343427817,5.782443835651129,6.901735874956028,0.0
1,4.22232322703269,5.709219299627005,6.792277085326219,0.004016064257028112
2,3.9915893010755794,5.349235193131214,6.337032558306552,0.008032128514056224
3,3.550099535138208,4.698193580502633,5.532622610509418,0.012048192771084336
4,2.8944316727424244,3.752603559934956,4.376529516398316,0.01606425702811245
5,2.0208164544013507,2.509500201184917,2.8652522522302304,0.020080321285140562
6,0.9255531636670731,0.9653958347974119,0.9950775519654484,0.024096385542168672
7,0.6509777787418026,0.5772876478959342,0.5257988177659719,0.028112449799196783
8,0.6541311206724802,0.5793264349312649,0.5282217625673463,0.0321285140562249
9,0.6572317039508495,0.5814272815177098,0.5305270101754175,0.03614457831325301
10,0.6604064728454396,0.5832821000690727,0.5325667160916432,0.040160642570281124
11,0.6630482563935582,0.5846719398159542,0.534672505090649,0.04417670682730923
12,0.6654228390827757,0.5861601857853637,0.5363064556646107,0.048192771084337345
13,0.668017479596079,0.5876666073712363,0.5373075406029849,0.05220883534136546
14,0.6705858048073445,0.5893365665074127,0.5374570567405591,0.056224899598393566
15,0.6724668278441915,0.5907395685333097,0.5374850180142792,0.06024096385542168
16,0.6741549821336826,0.591827004466477,0.5374885227255001,0.0642570281124498
17,0.6749491349088865,0.5925353865363566,0.5371077464594883,0.0682730923694779
18,0.6767012208131934,0.5933624960936105,0.5359577935073663,0.07228915662650602
19,0.6791055832215797,0.5941607987684716,0.534957188894652,0.07630522088353413
20,0.6812737699156649,0.5955928473365545,0.5344924554703938,0.08032128514056225
21,0.6836481495374668,0.59775406028029,0.5344095111590664,0.08433734939759036
22,0.6862224638627058,0.5994558143666671,0.5345512022326043,0.08835341365461846
23,0.688872012943093,0.6008577037658038,0.5347418507194298,0.09236947791164658
24,0.6907851469598111,0.6021271265726807,0.5353652192157807,0.09638554216867469
25,0.6922010242529065,0.6035914030526643,0.5363827873440106,0.1004016064257028
26,0.6932693178050894,0.6051426718943673,0.5373242266477343,0.10441767068273092
27,0.6938069871298886,0.6063036892170751,0.5386675521127777,0.10843373493975902
28,0.6945083327559104,0.6077386624464652,0.5406913194324798,0.11244979919678713
29,0.6942256457123329,0.6094215641641397,0.5424680261747163,0.11646586345381525
30,0.6936785509639968,0.6105592171306877,0.5436577308127544,0.12048192771084336
31,0.6940654000809624,0.6114985574108488,0.5451774963811603,0.12449799196787148
32,0.6950433472143885,0.6123555289441974,0.5465522881611542,0.1285140562248996
33,0.6968284077406495,0.6133959590164612,0.5474946097311986,0.1325301204819277
34,0.699299324687151,0.6140989366930514,0.5481433057561168,0.1365461847389558
35,0.7024291745295436,0.613991498539368,0.549054277151381,0.14056224899598393
36,0.7058630890458878,0.6131420480212302,0.549767224400086,0.14457831325301204
37,0.709289732472136,0.6125013997484152,0.5504997139420376,0.14859437751004015
38,0.7124446783472866,0.6121573858569084,0.5511180324353113,0.15261044176706826
39,0.7151070932756247,0.6118232089927577,0.551652971454571,0.15662650602409636
40,0.7174748474564676,0.6116967941508757,0.5525591968142876,0.1606425702811245
41,0.7188371362876745,0.6123646791655839,0.5535678902159252,0.1646586345381526
42,0.7188644451990414,0.6130401163280357,0.5543369297884797,0.1686746987951807
43,0.7185775536390405,0.6138212060938196,0.5554151045175197,0.17269076305220882
44,0.717866274288124,0.6145903480386136,0.5566661311793704,0.17670682730923692
45,0.7179607762517958,0.6151415571100219,0.5577331029996296,0.18072289156626503
46,0.7185901590705385,0.6160603941415136,0.5583187650924843,0.18473895582329317
47,0.7191921359839252,0.6170335973451884,0.558906521487291,0.18875502008032127
48,0.7198990322262836,0.6175287691874406,0.5595893395120267,0.19277108433734938
49,0.7210864912332255,0.6180739318395855,0.5599659270586962,0.1967871485943775
50,0.7225575744595334,0.6186673732114848,0.5609762912562356,0.2008032128514056
51,0.7239630559039584,0.6193886932599518,0.5620219985488177,0.20481927710843373
52,0.7255665553274027,0.620790764335834,0.5628776447406473,0.20883534136546184
53,0.7274779775184688,0.6223934515449345,0.5644489724834646,0.21285140562248994
54,0.7286351908545678,0.6239786843686246,0.5665326337015775,0.21686746987951805
55,0.7289967847150598,0.6254299996820206,0.5681162528474458,0.22088353413654616
56,0.7287230503457315,0.626611859671997,0.5692015696035451,0.22489959839357426
57,0.7275650823700351,0.6275791391712608,0.5699948647664939,0.2289156626506024
58,0.7273115031344892,0.6273644220480293,0.5704497726995204,0.2329317269076305
59,0.7280194745649539,0.6277786008477672,0.5707935467372449,0.2369477911646586
60,0.7287483242495497,0.6281216609311585,0.5707401650653788,0.24096385542168672
61,0.729531511335799,0.6283584247500987,0.5703611839221917,0.24497991967871482
62,0.7304169156737188,0.6286636119755273,0.5698803292274388,0.24899598393574296
63,0.7318201506675308,0.6290647449454444,0.5700805729256263,0.25301204819277107
64,0.7331224450902768,0.6302708034136091,0.5706699143257203,0.2570281124497992
65,0.7346414238804385,0.6324458759979488,0.5709211940916483,0.2610441767068273
66,0.7367605637944863,0.6344278161900251,0.5712098784289134,0.2650602409638554
67,0.739622042283894,0.6371039384669867,0.5717111446635321,0.2690763052208835
68,0.7419108491710585,0.6391800967173462,0.5722780219065171,0.2730923694779116
69,0.7435654573734017,0.6411233271633655,0.5721217418163121,0.2771084337349397
70,0.7447499742986926,0.6423596446227774,0.5719929279662808,0.28112449799196787
71,0.7465155848679959,0.6427090618920482,0.5719001655714631,0.285140562248996
72,0.7485213249794188,0.643151943945969,0.5729476003650129,0.2891566265060241
73,0.7504598281184055,0.6437869935855481,0.5737993456514363,0.2931726907630522
74,0.7512129615868542,0.6439320381723962,0.5747034968089438,0.2971887550200803
75,0.7522714652920335,0.6435527063555851,0.5751381482945821,0.3012048192771084
76,0.7534138689482485,0.6434879553874482,0.5755393161054405,0.3052208835341365
77,0.7545311915182434,0.6442373709900189,0.5764298259843015,0.3092369477911646
78,0.755127556753107,0.6447892218736393,0.5766651763372092,0.3132530120481927
79,0.7558480572203264,0.6457150470929721,0.5768353038346463,0.31726907630522083
80,0.7561491492011786,0.646830971950095,0.5775747211124401,0.321285140562249
81,0.7561955181744636,0.6474229505146476,0.5779863176809859,0.3253012048192771
82,0.7561638943461533,0.6474450472731256,0.5780831611601461,0.3293172690763052
83,0.7564769066903984,0.6467013513162096,0.577507619930743,0.3333333333333333
84,0.756776426708484,0.6461566409199271,0.5771273404856553,0.3373493975903614
85,0.7568947693225789,0.6458010240337884,0.577593385314533,0.34136546184738953
86,0.757507921458373,0.6459560821945287,0.5783946388072189,0.34538152610441764
87,0.7581104784465874,0.6462639882730851,0.579040824931779,0.34939759036144574
88,0.7591780800481189,0.6468067352327636,0.5789405486317013,0.35341365461847385
89,0.7606308463426622,0.648202438590593,0.5786012690839187,0.35742971887550196
90,0.7621690432296429,0.648988767477531,0.578093322718604,0.36144578313253006
91,0.763701922967606,0.6495195349977643,0.5779301654489202,0.3654618473895582
92,0.7652388015627285,0.6502365128489827,0.5779840086062891,0.36947791164658633
93,0.7663648950565026,0.6512632036145446,0.5782361282278896,0.37349397590361444
94,0.7670052462338431,0.6520133570352279,0.5786941305943162,0.37751004016064255
95,0.7676494522574173,0.652441262503347,0.5790499052304772,0.38152610441767065
96,0.7677384010377094,0.6530312321187784,0.579859295125451,0.38554216867469876
97,0.7668692668134021,0.6540766512135576,0.5805579431351109,0.38955823293172687
98,0.7661915154884462,0.6549443287161263,0.5818097556802949,0.393574297188755
99,0.7657870443715423,0.6556060393024593,0.582830060560925,0.3975903614457831
100,0.7653304841511877,0.6563502566939351,0.5834748452493735,0.4016064257028112
101,0.7645963222179681,0.6574070554314524,0.5839577929924503,0.4056224899598393
102,0.7636733144621004,0.6587823681194904,0.5841554560663915,0.40963855421686746
103,0.7624871582592703,0.6589286247337586,0.5845337277658151,0.41365461847389556
104,0.7614096614208211,0.6582721262442724,0.5849429259025017,0.41767068273092367
105,0.7615680583897456,0.6578178116894087,0.5852864370632456,0.4216867469879518
106,0.7622933927123163,0.6573402035448437,0.5852133679351824,0.4257028112449799
107,0.7630744302519537,0.6569142416512527,0.5849068763244931,0.429718875502008
108,0.7636839672356635,0.6564708134194792,0.5851016168597158,0.4337349397590361
109,0.764029997687202,0.6566451374040336,0.5856529419886701,0.4377510040160642
110,0.7650440852938509,0.6570091141802272,0.5861198698277963,0.4417670682730923
111,0.7669342533165504,0.6568929285996273,0.5861151239256824,0.4457831325301204
112,0.7695298287735969,0.656471583618278,0.5856294924423486,0.4497991967871485
113,0.7712583548838842,0.655257354855207,0.5849087262417811,0.4538152610441767
114,0.7727021009235847,0.6546266139571393,0.584304360342312,0.4578313253012048
115,0.7742304522604977,0.6545519887535568,0.5842334904357752,0.4618473895582329
